1;32;1259;4;2016-01-21 00:00:00.000;2016-01-24;2016-01-22;1;3
1;33;236;4;2016-01-21 00:00:00.000;2016-01-22;2016-01-22;2;6
1;34;80;4;2016-01-22 00:00:00.000;2016-01-25;2016-01-23;2;6
1;35;813;4;2016-01-22 00:00:00.000;2016-01-25;2016-01-24;2;7
1;36;1321;4;2016-01-23 00:00:00.000;2016-01-24;2016-01-24;2;6
1;37;164;4;2016-01-25 00:00:00.000;2016-01-28;2016-01-26;2;6
1;38;583;4;2016-01-25 00:00:00.000;2016-01-27;2016-01-26;2;7
1;39;1296;4;2016-01-25 00:00:00.000;2016-01-26;2016-01-26;2;7
1;40;348;4;2016-01-27 00:00:00.000;2016-01-28;2016-01-29;1;3
1;41;979;4;2016-01-27 00:00:00.000;2016-01-30;2016-01-29;2;6
1;42;1095;4;2016-01-27 00:00:00.000;2016-01-28;2016-01-30;2;7
1;43;1434;4;2016-01-27 00:00:00.000;2016-01-28;2016-01-30;2;7
1;44;861;4;2016-01-28 00:00:00.000;2016-01-31;2016-01-30;2;7
1;45;1220;4;2016-01-28 00:00:00.000;2016-01-31;2016-01-31;2;7
1;46;746;4;2016-01-29 00:00:00.000;2016-01-31;2016-01-31;2;7
1;47;1234;4;2016-01-29 00:00:00.000;2016-01-30;2016-01-31;2;7
1;48;1012;4;2016-01-30 00:00:00.000;2016-02-01;2016-02-02;2;7
1;49;608;4;2016-01-31 00:00:00.000;2016-02-01;2016-02-02;2;6
1;50;872;4;2016-01-31 00:00:00.000;2016-02-03;2016-02-02;3;8
1;51;1047;4;2016-02-01 00:00:00.000;2016-02-02;2016-02-03;2;7
1;52;767;4;2016-02-03 00:00:00.000;2016-02-04;2016-02-05;1;2
1;53;965;4;2016-02-03 00:00:00.000;2016-02-04;2016-02-05;2;6
1;54;535;4;2016-02-04 00:00:00.000;2016-02-07;2016-02-07;2;7
1;55;1173;4;2016-02-04 00:00:00.000;2016-02-07;2016-02-06;2;6
1;56;1241;4;2016-02-04 00:00:00.000;2016-02-06;2016-02-07;2;6
1;57;1305;4;2016-02-04 00:00:00.000;2016-02-06;2016-02-06;2;7
1;58;504;4;2016-02-05 00:00:00.000;2016-02-07;2016-02-07;2;6
1;59;563;4;2016-02-05 00:00:00.000;2016-02-07;2016-02-06;2;7
1;60;151;4;2016-02-06 00:00:00.000;2016-02-08;2016-02-07;1;3
1;61;277;4;2016-02-06 00:00:00.000;2016-02-09;2016-02-09;2;7
1;62;208;4;2016-02-07 00:00:00.000;2016-02-10;2016-02-10;1;2
1;63;1075;4;2016-02-07 00:00:00.000;2016-02-09;2016-02-09;2;7
1;64;1185;4;2016-02-07 00:00:00.000;2016-02-08;2016-02-09;2;6
1;65;996;4;2016-02-08 00:00:00.000;2016-02-09;2016-02-11;2;6
1;66;1253;4;2016-02-09 00:00:00.000;2016-02-12;2016-02-12;2;7
1;67;526;4;2016-02-09 00:00:00.000;2016-02-11;2016-02-10;3;8
1;68;381;4;2016-02-10 00:00:00.000;2016-02-11;2016-02-13;2;6
1;69;1413;4;2016-02-10 00:00:00.000;2016-02-12;2016-02-11;2;7
1;70;50;3;2016-02-11 00:00:00.000;2016-02-11;NULL;3;9
1;71;797;4;2016-02-11 00:00:00.000;2016-02-14;2016-02-12;2;7
1;72;1386;4;2016-02-12 00:00:00.000;2016-02-15;2016-02-13;1;2
1;73;612;4;2016-02-12 00:00:00.000;2016-02-15;2016-02-14;2;7
1;74;264;4;2016-02-13 00:00:00.000;2016-02-15;2016-02-15;2;7
1;75;587;4;2016-02-14 00:00:00.000;2016-02-15;2016-02-17;2;6
1;76;9;3;2016-02-16 00:00:00.000;2016-02-16;NULL;2;6
1;77;385;4;2016-02-16 00:00:00.000;2016-02-19;2016-02-19;1;2
1;78;1182;4;2016-02-16 00:00:00.000;2016-02-18;2016-02-19;2;7
1;79;529;4;2016-02-17 00:00:00.000;2016-02-20;2016-02-20;1;3
1;80;397;4;2016-02-17 00:00:00.000;2016-02-20;2016-02-19;2;6
1;81;521;4;2016-02-17 00:00:00.000;2016-02-19;2016-02-18;2;6
1;82;1223;4;2016-02-18 00:00:00.000;2016-02-21;2016-02-20;2;6
1;83;393;4;2016-02-19 00:00:00.000;2016-02-20;2016-02-20;1;3
1;84;317;4;2016-02-20 00:00:00.000;2016-02-22;2016-02-21;2;7
1;85;1174;4;2016-02-20 00:00:00.000;2016-02-23;2016-02-21;2;7
1;86;276;4;2016-02-21 00:00:00.000;2016-02-22;2016-02-23;2;7
1;87;516;4;2016-02-21 00:00:00.000;2016-02-22;2016-02-23;2;6
1;88;1069;4;2016-02-21 00:00:00.000;2016-02-22;2016-02-23;2;6
1;89;668;4;2016-02-21 00:00:00.000;2016-02-24;2016-02-24;3;8
1;90;414;4;2016-02-23 00:00:00.000;2016-02-25;2016-02-24;2;7
1;91;648;4;2016-02-25 00:00:00.000;2016-02-27;2016-02-28;1;2
1;92;1309;4;2016-02-25 00:00:00.000;2016-02-28;2016-02-28;2;7
1;93;1328;4;2016-02-26 00:00:00.000;2016-02-28;2016-02-27;1;3
1;94;929;4;2016-02-27 00:00:00.000;2016-02-28;2016-02-29;1;2
1;95;218;4;2016-02-27 00:00:00.000;2016-02-29;2016-02-28;2;7
1;96;1094;4;2016-02-27 00:00:00.000;2016-02-29;2016-02-28;2;7
1;97;204;4;2016-02-28 00:00:00.000;2016-02-29;2016-03-01;2;7
1;98;1194;4;2016-02-28 00:00:00.000;2016-02-29;2016-02-29;2;6
1;99;1165;4;2016-02-29 00:00:00.000;2016-03-01;2016-03-03;3;9
1;100;1237;4;2016-03-01 00:00:00.000;2016-03-04;2016-03-03;2;7
1;101;271;4;2016-03-01 00:00:00.000;2016-03-04;2016-03-04;3;8
1;102;336;4;2016-03-02 00:00:00.000;2016-03-05;2016-03-03;2;7
1;103;991;4;2016-03-03 00:00:00.000;2016-03-06;2016-03-05;1;2
1;104;7;4;2016-03-03 00:00:00.000;2016-03-05;2016-03-05;2;7
1;105;306;4;2016-03-03 00:00:00.000;2016-03-05;2016-03-04;2;7
1;106;422;4;2016-03-04 00:00:00.000;2016-03-05;2016-03-05;3;9
1;107;633;4;2016-03-06 00:00:00.000;2016-03-09;2016-03-09;1;2
1;108;12;4;2016-03-06 00:00:00.000;2016-03-09;2016-03-07;2;6
1;109;1255;4;2016-03-06 00:00:00.000;2016-03-09;2016-03-09;2;6
1;110;677;4;2016-03-06 00:00:00.000;2016-03-08;2016-03-09;3;9
1;111;630;4;2016-03-07 00:00:00.000;2016-03-10;2016-03-10;2;6
1;112;469;4;2016-03-08 00:00:00.000;2016-03-11;2016-03-10;2;6
1;113;1078;4;2016-03-08 00:00:00.000;2016-03-11;2016-03-11;2;6
1;114;1431;4;2016-03-08 00:00:00.000;2016-03-10;2016-03-11;2;7
1;115;1369;4;2016-03-09 00:00:00.000;2016-03-11;2016-03-11;2;7
1;116;471;4;2016-03-10 00:00:00.000;2016-03-11;2016-03-11;2;7
1;117;740;4;2016-03-10 00:00:00.000;2016-03-13;2016-03-11;2;6
1;118;577;4;2016-03-12 00:00:00.000;2016-03-14;2016-03-13;1;2
1;119;925;4;2016-03-12 00:00:00.000;2016-03-14;2016-03-14;2;7
1;120;327;4;2016-03-14 00:00:00.000;2016-03-15;2016-03-17;2;7
1;121;755;4;2016-03-14 00:00:00.000;2016-03-15;2016-03-16;2;6
1;122;786;4;2016-03-14 00:00:00.000;2016-03-16;2016-03-15;2;6
1;123;766;4;2016-03-15 00:00:00.000;2016-03-18;2016-03-17;2;6
1;124;403;4;2016-03-16 00:00:00.000;2016-03-18;2016-03-17;1;3
1;125;685;4;2016-03-16 00:00:00.000;2016-03-19;2016-03-17;2;6
1;126;1365;4;2016-03-16 00:00:00.000;2016-03-18;2016-03-18;2;7
1;127;484;4;2016-03-17 00:00:00.000;2016-03-18;2016-03-19;3;8
1;128;86;4;2016-03-18 00:00:00.000;2016-03-20;2016-03-21;2;6
1;129;84;4;2016-03-19 00:00:00.000;2016-03-21;2016-03-21;2;7
1;130;1049;4;2016-03-19 00:00:00.000;2016-03-22;2016-03-20;2;6
1;131;316;4;2016-03-19 00:00:00.000;2016-03-22;2016-03-20;3;8
1;132;46;4;2016-03-20 00:00:00.000;2016-03-22;2016-03-23;1;3
1;133;409;4;2016-03-20 00:00:00.000;2016-03-22;2016-03-21;2;7
1;134;679;4;2016-03-20 00:00:00.000;2016-03-21;2016-03-21;2;7
1;135;1354;4;2016-03-21 00:00:00.000;2016-03-23;2016-03-23;2;7
1;136;1192;4;2016-03-21 00:00:00.000;2016-03-24;2016-03-23;3;8
1;137;370;4;2016-03-23 00:00:00.000;2016-03-26;2016-03-25;2;7
1;138;438;4;2016-03-23 00:00:00.000;2016-03-24;2016-03-25;2;7
1;139;710;4;2016-03-23 00:00:00.000;2016-03-24;2016-03-26;2;7
1;140;1264;4;2016-03-23 00:00:00.000;2016-03-26;2016-03-26;2;7
1;141;557;4;2016-03-25 00:00:00.000;2016-03-27;2016-03-26;2;7
1;142;170;4;2016-03-26 00:00:00.000;2016-03-27;2016-03-27;1;3
1;143;693;4;2016-03-26 00:00:00.000;2016-03-28;2016-03-28;2;7
1;144;1124;4;2016-03-26 00:00:00.000;2016-03-29;2016-03-29;2;7
1;145;366;4;2016-03-27 00:00:00.000;2016-03-29;2016-03-30;2;6
1;146;288;4;2016-03-28 00:00:00.000;2016-03-30;2016-03-30;1;3
1;147;55;4;2016-03-28 00:00:00.000;2016-03-31;2016-03-31;2;7
1;148;714;4;2016-03-28 00:00:00.000;2016-03-30;2016-03-30;2;6
1;149;763;4;2016-03-28 00:00:00.000;2016-03-30;2016-03-29;2;6
1;150;332;4;2016-03-29 00:00:00.000;2016-03-31;2016-04-01;1;2
1;151;926;4;2016-03-29 00:00:00.000;2016-04-01;2016-03-31;1;2
1;152;76;4;2016-03-29 00:00:00.000;2016-03-30;2016-03-30;2;6
1;153;498;4;2016-03-30 00:00:00.000;2016-04-02;2016-04-01;2;6
1;154;1286;4;2016-03-31 00:00:00.000;2016-04-01;2016-04-01;1;2
1;155;371;4;2016-04-02 00:00:00.000;2016-04-03;2016-04-04;2;6
1;156;357;4;2016-04-03 00:00:00.000;2016-04-06;2016-04-05;1;3
1;157;43;4;2016-04-03 00:00:00.000;2016-04-06;2016-04-06;3;8
1;158;117;3;2016-04-04 00:00:00.000;2016-04-04;NULL;3;9
1;159;32;4;2016-04-04 00:00:00.000;2016-04-06;2016-04-06;1;2
1;160;205;4;2016-04-04 00:00:00.000;2016-04-06;2016-04-06;2;7
1;161;251;4;2016-04-04 00:00:00.000;2016-04-07;2016-04-05;2;7
1;162;31;4;2016-04-06 00:00:00.000;2016-04-08;2016-04-07;1;3
1;163;1325;4;2016-04-06 00:00:00.000;2016-04-07;2016-04-07;2;7
1;164;610;4;2016-04-07 00:00:00.000;2016-04-08;2016-04-09;2;7
1;165;574;4;2016-04-08 00:00:00.000;2016-04-10;2016-04-10;1;3
1;166;338;4;2016-04-08 00:00:00.000;2016-04-11;2016-04-11;2;6
1;167;1034;4;2016-04-08 00:00:00.000;2016-04-09;2016-04-11;2;7
1;168;1147;4;2016-04-09 00:00:00.000;2016-04-12;2016-04-11;1;3
1;169;99;4;2016-04-10 00:00:00.000;2016-04-11;2016-04-11;2;7
1;170;1200;4;2016-04-10 00:00:00.000;2016-04-11;2016-04-13;2;7
1;171;237;4;2016-04-11 00:00:00.000;2016-04-14;2016-04-14;1;3
1;172;1079;4;2016-04-11 00:00:00.000;2016-04-12;2016-04-14;2;7
1;173;117;4;2016-04-11 00:00:00.000;2016-04-14;2016-04-13;3;8
1;174;1361;4;2016-04-12 00:00:00.000;2016-04-13;2016-04-15;2;7
1;175;951;4;2016-04-13 00:00:00.000;2016-04-14;2016-04-14;2;6
1;176;643;4;2016-04-15 00:00:00.000;2016-04-16;2016-04-17;2;7
1;177;121;4;2016-04-16 00:00:00.000;2016-04-19;2016-04-19;1;2
1;178;756;4;2016-04-16 00:00:00.000;2016-04-17;2016-04-18;2;6
1;179;616;4;2016-04-17 00:00:00.000;2016-04-19;2016-04-19;2;6
1;180;918;4;2016-04-17 00:00:00.000;2016-04-20;2016-04-19;2;7
1;181;459;4;2016-04-18 00:00:00.000;2016-04-20;2016-04-20;1;3
1;182;854;4;2016-04-18 00:00:00.000;2016-04-19;2016-04-20;2;6
1;183;22;4;2016-04-19 00:00:00.000;2016-04-20;2016-04-20;2;7
1;184;134;4;2016-04-19 00:00:00.000;2016-04-21;2016-04-22;2;7
1;185;24;3;2016-04-20 00:00:00.000;2016-04-20;NULL;1;2
1;186;1127;4;2016-04-21 00:00:00.000;2016-04-22;2016-04-24;2;6
1;187;183;4;2016-04-22 00:00:00.000;2016-04-23;2016-04-24;2;6
1;188;390;4;2016-04-22 00:00:00.000;2016-04-23;2016-04-25;2;6
1;189;1288;4;2016-04-23 00:00:00.000;2016-04-24;2016-04-26;1;2
1;190;98;4;2016-04-23 00:00:00.000;2016-04-25;2016-04-25;2;6
1;191;919;4;2016-04-27 00:00:00.000;2016-04-28;2016-04-28;1;2
1;192;728;4;2016-04-27 00:00:00.000;2016-04-28;2016-04-29;2;7
1;193;1366;4;2016-04-28 00:00:00.000;2016-04-30;2016-04-30;1;3
1;194;558;4;2016-04-28 00:00:00.000;2016-04-30;2016-05-01;2;7
1;195;727;4;2016-04-28 00:00:00.000;2016-05-01;2016-05-01;2;7
1;196;1247;4;2016-04-28 00:00:00.000;2016-04-30;2016-05-01;2;6
1;197;127;4;2016-04-30 00:00:00.000;2016-05-03;2016-05-03;2;7
1;198;640;4;2016-05-01 00:00:00.000;2016-05-04;2016-05-03;2;6
1;199;760;4;2016-05-01 00:00:00.000;2016-05-04;2016-05-04;2;7
1;200;1074;4;2016-05-01 00:00:00.000;2016-05-03;2016-05-03;2;6
1;201;280;4;2016-05-01 00:00:00.000;2016-05-04;2016-05-02;3;9
1;202;600;4;2016-05-03 00:00:00.000;2016-05-05;2016-05-04;1;2
1;203;1102;4;2016-05-03 00:00:00.000;2016-05-05;2016-05-06;3;9
1;204;591;4;2016-05-04 00:00:00.000;2016-05-07;2016-05-06;2;7
1;205;635;4;2016-05-04 00:00:00.000;2016-05-05;2016-05-06;2;6
1;206;743;4;2016-05-04 00:00:00.000;2016-05-06;2016-05-05;3;9
1;207;105;4;2016-05-05 00:00:00.000;2016-05-07;2016-05-07;2;7
1;208;815;4;2016-05-06 00:00:00.000;2016-05-07;2016-05-09;2;7
1;209;514;4;2016-05-07 00:00:00.000;2016-05-08;2016-05-08;2;6
1;210;943;4;2016-05-07 00:00:00.000;2016-05-08;2016-05-09;2;6
1;211;1140;4;2016-05-07 00:00:00.000;2016-05-09;2016-05-08;2;6
1;212;1373;4;2016-05-08 00:00:00.000;2016-05-09;2016-05-11;2;6
1;213;788;4;2016-05-08 00:00:00.000;2016-05-09;2016-05-09;3;8
1;214;363;4;2016-05-10 00:00:00.000;2016-05-12;2016-05-11;2;6
1;215;1420;4;2016-05-10 00:00:00.000;2016-05-13;2016-05-12;2;7
1;216;267;4;2016-05-11 00:00:00.000;2016-05-14;2016-05-13;1;3
1;217;716;4;2016-05-11 00:00:00.000;2016-05-12;2016-05-14;2;7
1;218;1179;4;2016-05-12 00:00:00.000;2016-05-14;2016-05-14;2;7
1;219;1338;4;2016-05-12 00:00:00.000;2016-05-15;2016-05-15;2;6
1;220;1358;4;2016-05-12 00:00:00.000;2016-05-14;2016-05-15;2;6
1;221;1218;4;2016-05-13 00:00:00.000;2016-05-16;2016-05-14;1;2
1;222;51;4;2016-05-13 00:00:00.000;2016-05-16;2016-05-14;2;6
1;223;1368;4;2016-05-15 00:00:00.000;2016-05-16;2016-05-17;2;7
1;224;157;4;2016-05-17 00:00:00.000;2016-05-18;2016-05-19;1;3
1;225;307;4;2016-05-17 00:00:00.000;2016-05-20;2016-05-19;1;3
1;226;501;4;2016-05-17 00:00:00.000;2016-05-19;2016-05-20;1;2
1;227;489;4;2016-05-17 00:00:00.000;2016-05-18;2016-05-20;2;7
1;228;615;4;2016-05-17 00:00:00.000;2016-05-20;2016-05-20;2;7
1;229;742;4;2016-05-19 00:00:00.000;2016-05-21;2016-05-20;2;6
1;230;1167;4;2016-05-19 00:00:00.000;2016-05-20;2016-05-21;2;6
1;231;1257;4;2016-05-19 00:00:00.000;2016-05-22;2016-05-21;2;6
1;232;1360;4;2016-05-20 00:00:00.000;2016-05-23;2016-05-23;1;3
1;233;737;4;2016-05-21 00:00:00.000;2016-05-22;2016-05-24;2;6
1;234;1435;4;2016-05-22 00:00:00.000;2016-05-24;2016-05-24;2;6
1;235;649;4;2016-05-24 00:00:00.000;2016-05-25;2016-05-25;2;6
1;236;206;4;2016-05-25 00:00:00.000;2016-05-27;2016-05-26;2;6
1;237;1351;4;2016-05-25 00:00:00.000;2016-05-26;2016-05-27;2;7
1;238;1350;4;2016-05-26 00:00:00.000;2016-05-29;2016-05-29;2;6
1;239;13;3;2016-05-27 00:00:00.000;2016-05-27;NULL;3;9
1;240;65;4;2016-05-27 00:00:00.000;2016-05-29;2016-05-30;2;6
1;241;1082;4;2016-05-27 00:00:00.000;2016-05-29;2016-05-29;2;7
1;242;1168;4;2016-05-27 00:00:00.000;2016-05-30;2016-05-30;2;7
1;243;802;4;2016-05-27 00:00:00.000;2016-05-30;2016-05-28;3;8
1;244;956;4;2016-05-28 00:00:00.000;2016-05-29;2016-05-29;2;6
1;245;223;4;2016-05-29 00:00:00.000;2016-05-31;2016-05-30;2;7
1;246;17;3;2016-05-30 00:00:00.000;2016-05-30;NULL;2;6
1;247;928;4;2016-05-30 00:00:00.000;2016-06-01;2016-06-01;1;3
1;248;1376;4;2016-05-30 00:00:00.000;2016-06-01;2016-05-31;2;7
1;249;145;4;2016-06-01 00:00:00.000;2016-06-04;2016-06-04;2;6
1;250;150;4;2016-06-01 00:00:00.000;2016-06-02;2016-06-04;2;7
1;251;851;4;2016-06-01 00:00:00.000;2016-06-04;2016-06-04;2;7
1;252;66;4;2016-06-01 00:00:00.000;2016-06-04;2016-06-02;3;8
1;253;1267;4;2016-06-02 00:00:00.000;2016-06-05;2016-06-05;2;6
1;254;510;4;2016-06-03 00:00:00.000;2016-06-06;2016-06-05;2;7
1;255;801;4;2016-06-03 00:00:00.000;2016-06-06;2016-06-05;2;7
1;256;26;4;2016-06-04 00:00:00.000;2016-06-05;2016-06-07;2;7
1;257;1314;4;2016-06-05 00:00:00.000;2016-06-06;2016-06-08;1;3
1;258;107;4;2016-06-06 00:00:00.000;2016-06-07;2016-06-07;2;7
1;259;413;4;2016-06-06 00:00:00.000;2016-06-09;2016-06-09;2;7
1;260;632;4;2016-06-06 00:00:00.000;2016-06-08;2016-06-08;2;6
1;261;1045;4;2016-06-08 00:00:00.000;2016-06-10;2016-06-09;1;2
1;262;579;4;2016-06-08 00:00:00.000;2016-06-11;2016-06-10;3;9
1;263;1322;4;2016-06-09 00:00:00.000;2016-06-10;2016-06-12;2;6
1;264;5;3;2016-06-10 00:00:00.000;2016-06-10;NULL;1;3
1;265;682;4;2016-06-10 00:00:00.000;2016-06-12;2016-06-11;2;7
1;266;933;4;2016-06-10 00:00:00.000;2016-06-13;2016-06-13;2;7
1;267;282;4;2016-06-11 00:00:00.000;2016-06-14;2016-06-14;1;3
1;268;540;4;2016-06-11 00:00:00.000;2016-06-14;2016-06-12;1;3
1;269;764;4;2016-06-12 00:00:00.000;2016-06-13;2016-06-15;2;6
1;270;879;4;2016-06-12 00:00:00.000;2016-06-15;2016-06-13;2;7
1;271;350;4;2016-06-13 00:00:00.000;2016-06-16;2016-06-14;2;7
1;272;497;4;2016-06-15 00:00:00.000;2016-06-18;2016-06-16;2;7
1;273;1340;4;2016-06-16 00:00:00.000;2016-06-19;2016-06-17;2;7
1;274;411;4;2016-06-17 00:00:00.000;2016-06-20;2016-06-18;2;7
1;275;1341;4;2016-06-17 00:00:00.000;2016-06-19;2016-06-18;2;7
1;276;1227;4;2016-06-18 00:00:00.000;2016-06-19;2016-06-19;2;6
1;277;546;4;2016-06-19 00:00:00.000;2016-06-20;2016-06-20;2;7
1;278;1301;4;2016-06-20 00:00:00.000;2016-06-23;2016-06-21;1;3
1;279;378;4;2016-06-21 00:00:00.000;2016-06-22;2016-06-22;2;6
1;280;638;4;2016-06-21 00:00:00.000;2016-06-22;2016-06-23;2;7
1;281;800;4;2016-06-21 00:00:00.000;2016-06-22;2016-06-23;2;7
1;282;159;4;2016-06-22 00:00:00.000;2016-06-25;2016-06-25;3;9
1;283;181;4;2016-06-23 00:00:00.000;2016-06-26;2016-06-26;1;2
1;284;1356;4;2016-06-23 00:00:00.000;2016-06-25;2016-06-25;2;7
1;285;319;4;2016-06-25 00:00:00.000;2016-06-26;2016-06-27;1;2
1;286;59;4;2016-06-25 00:00:00.000;2016-06-26;2016-06-26;2;6
1;287;133;4;2016-06-25 00:00:00.000;2016-06-26;2016-06-27;2;6
1;288;780;4;2016-06-25 00:00:00.000;2016-06-28;2016-06-28;2;6
1;289;849;4;2016-06-27 00:00:00.000;2016-06-28;2016-06-30;2;6
1;290;202;4;2016-06-28 00:00:00.000;2016-06-29;2016-06-30;2;6
1;291;158;4;2016-06-29 00:00:00.000;2016-06-30;2016-07-01;2;6
1;292;360;4;2016-06-29 00:00:00.000;2016-06-30;2016-07-02;3;9
1;293;573;4;2016-06-30 00:00:00.000;2016-07-03;2016-07-02;2;7
1;294;732;4;2016-07-01 00:00:00.000;2016-07-02;2016-07-02;2;7
1;295;1130;4;2016-07-01 00:00:00.000;2016-07-04;2016-07-04;2;7
1;296;1245;4;2016-07-04 00:00:00.000;2016-07-07;2016-07-06;2;6
1;297;1425;4;2016-07-04 00:00:00.000;2016-07-05;2016-07-06;2;7
1;298;885;4;2016-07-04 00:00:00.000;2016-07-07;2016-07-07;3;9
1;299;281;4;2016-07-05 00:00:00.000;2016-07-06;2016-07-07;2;6
1;300;1205;4;2016-07-05 00:00:00.000;2016-07-08;2016-07-08;2;6
1;301;17;4;2016-07-06 00:00:00.000;2016-07-09;2016-07-08;2;6
1;302;1375;4;2016-07-06 00:00:00.000;2016-07-07;2016-07-09;2;6
1;303;36;4;2016-07-07 00:00:00.000;2016-07-08;2016-07-09;2;7
1;304;230;4;2016-07-07 00:00:00.000;2016-07-08;2016-07-08;2;6
1;305;705;4;2016-07-07 00:00:00.000;2016-07-08;2016-07-08;2;7
1;306;424;4;2016-07-09 00:00:00.000;2016-07-10;2016-07-12;2;7
1;307;695;4;2016-07-09 00:00:00.000;2016-07-11;2016-07-11;2;6
1;308;156;4;2016-07-11 00:00:00.000;2016-07-12;2016-07-14;2;6
1;309;211;4;2016-07-11 00:00:00.000;2016-07-13;2016-07-13;2;6
1;310;627;4;2016-07-12 00:00:00.000;2016-07-13;2016-07-13;1;2
1;311;1400;4;2016-07-12 00:00:00.000;2016-07-14;2016-07-13;2;6
1;312;299;4;2016-07-13 00:00:00.000;2016-07-15;2016-07-16;2;6
1;313;565;4;2016-07-14 00:00:00.000;2016-07-15;2016-07-15;3;9
1;314;1019;4;2016-07-15 00:00:00.000;2016-07-17;2016-07-17;2;7
1;315;1263;4;2016-07-16 00:00:00.000;2016-07-19;2016-07-17;2;6
1;316;670;4;2016-07-17 00:00:00.000;2016-07-20;2016-07-19;2;7
1;317;795;4;2016-07-17 00:00:00.000;2016-07-20;2016-07-19;2;7
1;318;1141;4;2016-07-17 00:00:00.000;2016-07-19;2016-07-20;2;7
1;319;941;4;2016-07-18 00:00:00.000;2016-07-21;2016-07-21;2;6
1;320;1428;4;2016-07-19 00:00:00.000;2016-07-20;2016-07-21;1;2
1;321;568;4;2016-07-19 00:00:00.000;2016-07-22;2016-07-21;2;6
1;322;924;4;2016-07-19 00:00:00.000;2016-07-22;2016-07-20;2;6
1;323;1243;4;2016-07-19 00:00:00.000;2016-07-22;2016-07-21;2;6
1;324;480;4;2016-07-20 00:00:00.000;2016-07-22;2016-07-23;2;6
1;325;848;4;2016-07-20 00:00:00.000;2016-07-21;2016-07-21;2;6
1;326;1337;4;2016-07-20 00:00:00.000;2016-07-21;2016-07-22;3;9
1;327;83;4;2016-07-21 00:00:00.000;2016-07-24;2016-07-22;2;6
1;328;528;4;2016-07-23 00:00:00.000;2016-07-26;2016-07-25;2;6
1;329;274;4;2016-07-24 00:00:00.000;2016-07-27;2016-07-26;2;6
1;330;622;4;2016-07-24 00:00:00.000;2016-07-27;2016-07-27;2;6
1;331;642;4;2016-07-24 00:00:00.000;2016-07-26;2016-07-25;2;6
1;332;659;4;2016-07-24 00:00:00.000;2016-07-26;2016-07-26;2;7
1;333;779;4;2016-07-25 00:00:00.000;2016-07-27;2016-07-26;2;6
1;334;1112;4;2016-07-25 00:00:00.000;2016-07-28;2016-07-27;2;7
1;335;1193;4;2016-07-25 00:00:00.000;2016-07-27;2016-07-26;2;6
1;336;1030;4;2016-07-26 00:00:00.000;2016-07-29;2016-07-27;2;7
1;337;1252;4;2016-07-26 00:00:00.000;2016-07-27;2016-07-28;2;7
1;338;1333;4;2016-07-28 00:00:00.000;2016-07-29;2016-07-30;1;3
1;339;1110;4;2016-07-28 00:00:00.000;2016-07-31;2016-07-29;2;7
